Date,VEA,VNQ,VOO,VWO
2017-09-01 00:00:00-04:00,36.94395446777344,67.2149658203125,209.19931030273438,36.96190643310547
2017-10-01 00:00:00-04:00,37.754364013671875,67.1785659790039,215.16404724121094,38.30488204956055
2017-11-01 00:00:00-04:00,38.07909393310547,68.96837615966797,221.74295043945312,38.17613983154297
2017-12-01 00:00:00-05:00,38.33546829223633,67.8160400390625,223.51072692871094,39.403465270996094
2018-01-01 00:00:00-05:00,40.54692077636719,65.93707275390625,237.13092041015625,42.97975540161133
2018-02-01 00:00:00-05:00,38.47599411010742,60.87457275390625,228.29541015625,40.6772575378418
2018-03-01 00:00:00-05:00,38.1826171875,62.63399887084961,221.6481475830078,40.5134162902832
2018-04-01 00:00:00-04:00,38.81100845336914,63.76262283325195,223.43455505371094,39.46894454956055
2018-05-01 00:00:00-04:00,38.256683349609375,66.10897827148438,228.8336639404297,38.54442596435547
2018-06-01 00:00:00-04:00,37.15671920776367,68.25424194335938,229.49595642089844,36.462100982666016
2018-07-01 00:00:00-04:00,38.48367691040039,69.30142974853516,238.784423828125,38.15932846069336
2018-08-01 00:00:00-04:00,37.817142486572266,71.0859603881836,246.47288513183594,36.559207916259766
2018-09-01 00:00:00-04:00,37.948699951171875,68.23577880859375,246.77781677246094,35.654788970947266
2018-10-01 00:00:00-04:00,34.8116340637207,67.16802215576172,230.94277954101562,33.304988861083984
2018-11-01 00:00:00-04:00,34.98767852783203,70.306884765625,235.29635620117188,34.914817810058594
2018-12-01 00:00:00-05:00,32.655174255371094,63.95199203491211,213.32432556152344,33.516109466552734
2019-01-01 00:00:00-05:00,35.465187072753906,72.38801574707031,231.465087890625,37.00646209716797
2019-02-01 00:00:00-05:00,36.29243850708008,72.89136505126953,238.98744201660156,36.86473846435547
2019-03-01 00:00:00-05:00,36.354713439941406,75.4255142211914,242.2259521484375,37.64419937133789
2019-04-01 00:00:00-04:00,37.54709243774414,75.84242248535156,253.41603088378906,38.52570724487305
2019-05-01 00:00:00-04:00,35.59067153930664,75.94731903076172,237.32940673828125,36.0673828125
2019-06-01 00:00:00-04:00,37.2612190246582,76.39310455322266,252.60890197753906,37.74472427368164
2019-07-01 00:00:00-04:00,36.908267974853516,78.44264221191406,257.62908935546875,37.31679153442383
2019-08-01 00:00:00-04:00,36.212738037109375,81.38127136230469,253.402587890625,36.101497650146484
2019-09-01 00:00:00-04:00,37.10698318481445,82.29022979736328,257.1763000488281,35.97638702392578
2019-10-01 00:00:00-04:00,38.5545539855957,83.88357543945312,264.04046630859375,37.86910629272461
2019-11-01 00:00:00-04:00,39.07286071777344,82.7894515991211,273.61431884765625,38.05912399291992
2019-12-01 00:00:00-05:00,40.06401062011719,82.54035949707031,280.39190673828125,40.23988342285156
2020-01-01 00:00:00-05:00,39.25413513183594,84.4510498046875,281.6459655761719,38.49528884887695
2020-02-01 00:00:00-05:00,36.25083541870117,78.51708984375,258.8334655761719,37.12995529174805
2020-03-01 00:00:00-05:00,30.620800018310547,62.80108642578125,225.5720672607422,30.743085861206055
2020-04-01 00:00:00-04:00,32.91656494140625,68.96339416503906,255.60821533203125,33.20577621459961
2020-05-01 00:00:00-04:00,34.75243377685547,70.15943145751953,267.7139587402344,34.29825210571289
2020-06-01 00:00:00-04:00,35.78569030761719,71.1561508178711,271.2356872558594,36.36385726928711
2020-07-01 00:00:00-04:00,36.913814544677734,74.47785186767578,288.6812438964844,39.65455627441406
2020-08-01 00:00:00-04:00,38.823951721191406,74.80729675292969,308.8052673339844,40.742496490478516
2020-09-01 00:00:00-04:00,37.92451858520508,72.25421905517578,295.9439392089844,39.86661148071289
2020-10-01 00:00:00-04:00,36.77359390258789,70.628662109375,289.6415100097656,40.78594970703125
2020-11-01 00:00:00-04:00,42.03096389770508,77.46190643310547,321.3472595214844,44.277095794677734
2020-12-01 00:00:00-05:00,44.00714111328125,78.31951904296875,332.0221252441406,46.651084899902344
2021-01-01 00:00:00-05:00,44.07758712768555,79.60787200927734,329.97509765625,48.4039306640625
2021-02-01 00:00:00-05:00,45.149658203125,82.33455657958984,339.1028137207031,49.1625862121582
2021-03-01 00:00:00-05:00,46.18413543701172,86.07319641113281,353.37152099609375,48.75047302246094
2021-04-01 00:00:00-04:00,47.81683349609375,93.38117218017578,373.37548828125,49.68550109863281
2021-05-01 00:00:00-04:00,49.526939392089844,94.13516998291016,375.86749267578125,50.52953338623047
2021-06-01 00:00:00-04:00,48.676605224609375,95.935302734375,383.0610656738281,50.93279266357422
2021-07-01 00:00:00-04:00,49.31825637817383,100.88936614990234,393.7662048339844,48.18320083618164
2021-08-01 00:00:00-04:00,49.96593475341797,103.06301879882812,405.3892517089844,49.23906326293945
2021-09-01 00:00:00-04:00,48.0895881652832,96.6085205078125,385.21990966796875,47.14619445800781
2021-10-01 00:00:00-04:00,49.832767486572266,104.141357421875,413.68597412109375,48.202110290527344
2021-11-01 00:00:00-04:00,47.51896667480469,101.9446792602539,410.64825439453125,46.80343246459961
2021-12-01 00:00:00-05:00,48.81929016113281,110.79823303222656,427.8067626953125,47.06033706665039
2022-01-01 00:00:00-05:00,47.66312026977539,102.4202880859375,406.8717956542969,47.72609329223633
2022-02-01 00:00:00-05:00,46.40090560913086,98.85332489013672,394.7450256347656,45.94850158691406
2022-03-01 00:00:00-05:00,46.63393020629883,104.47372436523438,408.32745361328125,44.324642181396484
2022-04-01 00:00:00-04:00,43.54362487792969,100.7513198852539,373.7129211425781,41.86054611206055
2022-05-01 00:00:00-04:00,44.26335144042969,96.03071594238281,374.67999267578125,42.05327606201172
2022-06-01 00:00:00-04:00,39.682373046875,88.3149185180664,342.3119812011719,40.13563537597656
2022-07-01 00:00:00-04:00,42.33284378051758,96.53514099121094,375.3334655761719,40.113765716552734
2022-08-01 00:00:00-04:00,39.86934280395508,90.73094940185547,359.836181640625,39.92931365966797
2022-09-01 00:00:00-04:00,35.829200744628906,78.20555877685547,325.3041687011719,35.42476272583008
2022-10-01 00:00:00-04:00,38.12257385253906,81.82353210449219,353.2582702636719,34.880252838134766
2022-11-01 00:00:00-04:00,42.906429290771484,86.85245513916016,372.70513916015625,39.868770599365234
2022-12-01 00:00:00-05:00,41.48313522338867,81.33049774169922,349.66546630859375,38.353519439697266
2023-01-01 00:00:00-05:00,45.7599983215332,91.05999755859375,373.44000244140625,42.22999954223633
2023-02-01 00:00:00-05:00,44.16999816894531,85.72000122070312,364.1099853515625,39.41999816894531
2023-03-01 00:00:00-05:00,44.45000076293945,84.63999938964844,362.7799987792969,40.209999084472656
