Date,VEA,VNQ,VOO,VWO
2018-04-01 00:00:00-04:00,38.66561508178711,63.12983703613281,222.51832580566406,39.44040298461914
2018-05-01 00:00:00-04:00,38.113365173339844,65.45291137695312,227.8953399658203,38.51656723022461
2018-06-01 00:00:00-04:00,37.017513275146484,67.57688903808594,228.5548858642578,36.435760498046875
2018-07-01 00:00:00-04:00,38.339508056640625,68.61367797851562,237.8053436279297,38.13174819946289
2018-08-01 00:00:00-04:00,37.67546844482422,70.38052368164062,245.46218872070312,36.53278350830078
2018-09-01 00:00:00-04:00,37.8065299987793,67.55858612060547,245.7659149169922,35.629024505615234
2018-10-01 00:00:00-04:00,34.68123245239258,66.50145721435547,229.9958038330078,33.280921936035156
2018-11-01 00:00:00-04:00,34.856597900390625,69.60914611816406,234.3314971923828,34.88957595825195
2018-12-01 00:00:00-05:00,32.532833099365234,63.31733322143555,212.4495849609375,33.49188995361328
2019-01-01 00:00:00-05:00,35.33232116699219,71.66963195800781,230.51600646972656,36.97971725463867
2019-02-01 00:00:00-05:00,36.15647888183594,72.16799926757812,238.00747680664062,36.83809280395508
2019-03-01 00:00:00-05:00,36.218509674072266,74.67700958251953,241.23272705078125,37.61697769165039
2019-04-01 00:00:00-04:00,37.406429290771484,75.08978271484375,252.3769073486328,38.497867584228516
2019-05-01 00:00:00-04:00,35.45734786987305,75.1936264038086,236.3562469482422,36.04130935668945
2019-06-01 00:00:00-04:00,37.12163162231445,75.63497924804688,251.5730438232422,37.71744155883789
2019-07-01 00:00:00-04:00,36.769996643066406,77.6641845703125,256.57275390625,37.289817810058594
2019-08-01 00:00:00-04:00,36.07707595825195,80.57365417480469,252.36346435546875,36.07540512084961
2019-09-01 00:00:00-04:00,36.96797180175781,81.47357177734375,256.12176513671875,35.95038986206055
2019-10-01 00:00:00-04:00,38.41012191772461,83.05111694335938,262.95770263671875,37.841732025146484
2019-11-01 00:00:00-04:00,38.926483154296875,81.96784210205078,272.4924011230469,38.03162384033203
2019-12-01 00:00:00-05:00,39.91391372680664,81.72123718261719,279.24212646484375,40.21079635620117
2020-01-01 00:00:00-05:00,39.107078552246094,83.61295318603516,280.4911193847656,38.46746063232422
2020-02-01 00:00:00-05:00,36.11503601074219,77.73787689208984,257.7721862792969,37.10311508178711
2020-03-01 00:00:00-05:00,30.50608253479004,62.17784881591797,224.64707946777344,30.72086524963379
2020-04-01 00:00:00-04:00,32.79325485229492,68.27899169921875,254.5601043701172,33.1817741394043
2020-05-01 00:00:00-04:00,34.622249603271484,69.46319580078125,266.61614990234375,34.27346420288086
2020-06-01 00:00:00-04:00,35.651634216308594,70.45000457763672,270.1234130859375,36.33757781982422
2020-07-01 00:00:00-04:00,36.77553176879883,73.7387466430664,287.4975280761719,39.625892639160156
2020-08-01 00:00:00-04:00,38.678504943847656,74.06491088867188,307.5389709472656,40.71305465698242
2020-09-01 00:00:00-04:00,37.782447814941406,71.53717803955078,294.7304992675781,39.837799072265625
2020-10-01 00:00:00-04:00,36.63583755493164,69.927734375,288.4538269042969,40.7564697265625
2020-11-01 00:00:00-04:00,41.87350845336914,76.69317626953125,320.02960205078125,44.24509811401367
2020-12-01 00:00:00-05:00,43.84227752685547,77.54228973388672,330.66070556640625,46.617374420166016
2021-01-01 00:00:00-05:00,43.9124641418457,78.8178482055664,328.6220397949219,48.36894989013672
2021-02-01 00:00:00-05:00,44.980525970458984,81.5174789428711,337.71234130859375,49.127052307128906
2021-03-01 00:00:00-05:00,46.01111602783203,85.2190170288086,351.92254638671875,48.715240478515625
2021-04-01 00:00:00-04:00,47.6377067565918,92.45448303222656,371.8445129394531,49.64958572387695
2021-05-01 00:00:00-04:00,49.341400146484375,93.20096588134766,374.3262023925781,50.493011474609375
2021-06-01 00:00:00-04:00,48.494258880615234,94.9832534790039,381.49029541015625,50.89597702026367
2021-07-01 00:00:00-04:00,49.13349914550781,99.88814544677734,392.15155029296875,48.14837646484375
2021-08-01 00:00:00-04:00,49.77874755859375,102.04022216796875,403.7269287109375,49.2034797668457
2021-09-01 00:00:00-04:00,47.9094352722168,95.64978790283203,383.6402587890625,47.112117767333984
2021-10-01 00:00:00-04:00,49.64608383178711,103.10787200927734,411.9896545410156,48.167274475097656
2021-11-01 00:00:00-04:00,47.34095001220703,100.93299102783203,408.96435546875,46.76960372924805
2021-12-01 00:00:00-05:00,48.63639831542969,109.69867706298828,426.0525207519531,47.02631759643555
2022-01-01 00:00:00-05:00,47.48456573486328,101.40388488769531,405.20343017578125,47.69160079956055
2022-02-01 00:00:00-05:00,46.227081298828125,97.872314453125,393.1263427734375,45.9152946472168
2022-03-01 00:00:00-05:00,46.459232330322266,103.43692779541016,406.653076171875,44.2926025390625
2022-04-01 00:00:00-04:00,43.38050079345703,99.75147247314453,372.1805419921875,41.83028793334961
2022-05-01 00:00:00-04:00,44.097530364990234,95.07772064208984,373.14361572265625,42.02287673950195
2022-06-01 00:00:00-04:00,39.53370666503906,87.43848419189453,340.9082946777344,40.106624603271484
